data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2020-12-27,Pfizer/BioNTech,PUG,40-49,35,43,78,0,ITF,ITF4,16,Puglia
2020-12-27,Pfizer/BioNTech,PUG,50-59,69,62,131,0,ITF,ITF4,16,Puglia
2020-12-27,Pfizer/BioNTech,PUG,60-69,80,20,100,0,ITF,ITF4,16,Puglia
2020-12-27,Pfizer/BioNTech,PUG,70-79,9,8,17,0,ITF,ITF4,16,Puglia
2020-12-27,Pfizer/BioNTech,PUG,80-89,6,23,29,0,ITF,ITF4,16,Puglia
2020-12-27,Pfizer/BioNTech,PUG,90+,3,14,17,0,ITF,ITF4,16,Puglia
2020-12-27,Pfizer/BioNTech,SAR,20-29,0,5,5,0,ITG,ITG2,20,Sardegna
2020-12-27,Pfizer/BioNTech,SAR,30-39,0,3,3,0,ITG,ITG2,20,Sardegna
2020-12-27,Pfizer/BioNTech,SAR,40-49,3,7,10,0,ITG,ITG2,20,Sardegna
2020-12-27,Pfizer/BioNTech,SAR,50-59,11,8,19,0,ITG,ITG2,20,Sardegna
2020-12-27,Pfizer/BioNTech,SAR,60-69,19,8,27,0,ITG,ITG2,20,Sardegna
2020-12-27,Pfizer/BioNTech,SAR,70-79,1,0,1,0,ITG,ITG2,20,Sardegna
2020-12-27,Pfizer/BioNTech,SIC,20-29,0,3,3,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,SIC,30-39,4,5,9,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,SIC,40-49,9,5,14,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,SIC,50-59,12,5,17,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,SIC,60-69,20,6,26,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,SIC,70-79,8,4,12,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,SIC,80-89,2,7,9,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,SIC,90+,0,1,1,0,ITG,ITG1,19,Sicilia
2020-12-27,Pfizer/BioNTech,TOS,20-29,21,29,50,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,TOS,30-39,50,64,114,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,TOS,40-49,52,99,151,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,TOS,50-59,72,113,185,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,TOS,60-69,62,41,103,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,TOS,70-79,8,1,9,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,TOS,80-89,2,1,3,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,TOS,90+,0,5,5,0,ITI,ITI1,9,Toscana
2020-12-27,Pfizer/BioNTech,UMB,20-29,1,1,2,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,UMB,30-39,7,2,9,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,UMB,40-49,4,9,13,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,UMB,50-59,10,16,26,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,UMB,60-69,18,5,23,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,UMB,70-79,3,3,6,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,UMB,80-89,1,5,6,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,UMB,90+,1,0,1,0,ITI,ITI2,10,Umbria
2020-12-27,Pfizer/BioNTech,VDA,20-29,0,1,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-27,Pfizer/BioNTech,VDA,30-39,1,0,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-27,Pfizer/BioNTech,VDA,40-49,1,3,4,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-27,Pfizer/BioNTech,VDA,50-59,4,5,9,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-27,Pfizer/BioNTech,VDA,60-69,3,2,5,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-27,Pfizer/BioNTech,VEN,20-29,22,54,76,0,ITH,ITH3,5,Veneto
2020-12-27,Pfizer/BioNTech,VEN,30-39,65,57,122,0,ITH,ITH3,5,Veneto
2020-12-27,Pfizer/BioNTech,VEN,40-49,52,105,157,0,ITH,ITH3,5,Veneto
2020-12-27,Pfizer/BioNTech,VEN,50-59,121,218,339,0,ITH,ITH3,5,Veneto
2020-12-27,Pfizer/BioNTech,VEN,60-69,133,51,184,0,ITH,ITH3,5,Veneto
2020-12-27,Pfizer/BioNTech,VEN,70-79,2,0,2,0,ITH,ITH3,5,Veneto
2020-12-28,Pfizer/BioNTech,CAL,20-29,1,0,1,0,ITF,ITF6,18,Calabria
2020-12-28,Pfizer/BioNTech,CAL,30-39,0,1,1,0,ITF,ITF6,18,Calabria
2020-12-28,Pfizer/BioNTech,CAL,40-49,0,1,1,0,ITF,ITF6,18,Calabria
2020-12-28,Pfizer/BioNTech,CAL,50-59,0,1,1,0,ITF,ITF6,18,Calabria
2020-12-28,Pfizer/BioNTech,CAL,60-69,1,1,2,0,ITF,ITF6,18,Calabria
2020-12-28,Pfizer/BioNTech,LAZ,20-29,58,67,125,0,ITI,ITI4,12,Lazio
2020-12-28,Pfizer/BioNTech,LAZ,30-39,85,87,172,0,ITI,ITI4,12,Lazio
2020-12-28,Pfizer/BioNTech,LAZ,40-49,63,174,237,0,ITI,ITI4,12,Lazio
2020-12-28,Pfizer/BioNTech,LAZ,50-59,109,172,281,0,ITI,ITI4,12,Lazio
2020-12-28,Pfizer/BioNTech,LAZ,60-69,97,47,144,0,ITI,ITI4,12,Lazio
2020-12-28,Pfizer/BioNTech,LIG,20-29,1,4,5,0,ITC,ITC3,7,Liguria
2020-12-28,Pfizer/BioNTech,LIG,30-39,4,8,12,0,ITC,ITC3,7,Liguria
2020-12-28,Pfizer/BioNTech,LIG,40-49,9,14,23,0,ITC,ITC3,7,Liguria
2020-12-28,Pfizer/BioNTech,LIG,50-59,10,19,29,0,ITC,ITC3,7,Liguria
2020-12-28,Pfizer/BioNTech,LIG,60-69,5,5,10,0,ITC,ITC3,7,Liguria
2020-12-28,Pfizer/BioNTech,LIG,80-89,1,0,1,0,ITC,ITC3,7,Liguria
2020-12-28,Pfizer/BioNTech,LOM,20-29,3,3,6,0,ITC,ITC4,3,Lombardia
2020-12-28,Pfizer/BioNTech,LOM,30-39,9,11,20,0,ITC,ITC4,3,Lombardia
2020-12-28,Pfizer/BioNTech,LOM,40-49,9,20,29,0,ITC,ITC4,3,Lombardia
2020-12-28,Pfizer/BioNTech,LOM,50-59,18,20,38,0,ITC,ITC4,3,Lombardia
2020-12-28,Pfizer/BioNTech,LOM,60-69,8,6,14,0,ITC,ITC4,3,Lombardia
2020-12-28,Pfizer/BioNTech,PIE,60-69,1,0,1,0,ITC,ITC1,1,Piemonte
2020-12-28,Pfizer/BioNTech,SAR,20-29,0,1,1,0,ITG,ITG2,20,Sardegna
2020-12-28,Pfizer/BioNTech,SAR,30-39,3,2,5,0,ITG,ITG2,20,Sardegna
2020-12-28,Pfizer/BioNTech,SAR,40-49,8,11,19,0,ITG,ITG2,20,Sardegna
2020-12-28,Pfizer/BioNTech,SAR,50-59,9,15,24,0,ITG,ITG2,20,Sardegna
2020-12-28,Pfizer/BioNTech,SAR,60-69,5,11,16,0,ITG,ITG2,20,Sardegna
2020-12-28,Pfizer/BioNTech,SIC,20-29,14,14,28,0,ITG,ITG1,19,Sicilia
2020-12-28,Pfizer/BioNTech,SIC,30-39,24,20,44,0,ITG,ITG1,19,Sicilia
2020-12-28,Pfizer/BioNTech,SIC,40-49,23,20,43,0,ITG,ITG1,19,Sicilia
2020-12-28,Pfizer/BioNTech,SIC,50-59,28,14,42,0,ITG,ITG1,19,Sicilia
2020-12-28,Pfizer/BioNTech,SIC,60-69,36,17,53,0,ITG,ITG1,19,Sicilia
2020-12-28,Pfizer/BioNTech,SIC,80-89,1,0,1,0,ITG,ITG1,19,Sicilia
2020-12-29,Pfizer/BioNTech,LAZ,20-29,8,41,49,0,ITI,ITI4,12,Lazio
2020-12-29,Pfizer/BioNTech,LAZ,30-39,29,48,77,0,ITI,ITI4,12,Lazio
2020-12-29,Pfizer/BioNTech,LAZ,40-49,26,73,99,0,ITI,ITI4,12,Lazio
2020-12-29,Pfizer/BioNTech,LAZ,50-59,54,120,174,0,ITI,ITI4,12,Lazio
2020-12-29,Pfizer/BioNTech,LAZ,60-69,56,30,86,0,ITI,ITI4,12,Lazio
2020-12-29,Pfizer/BioNTech,LAZ,70-79,3,0,3,0,ITI,ITI4,12,Lazio
2020-12-29,Pfizer/BioNTech,LIG,20-29,1,0,1,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LIG,30-39,9,20,29,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LIG,40-49,5,18,23,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LIG,50-59,8,29,37,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LIG,60-69,6,6,12,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LIG,70-79,2,3,5,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LIG,80-89,1,8,9,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LIG,90+,1,8,9,0,ITC,ITC3,7,Liguria
2020-12-29,Pfizer/BioNTech,LOM,20-29,1,9,10,0,ITC,ITC4,3,Lombardia
2020-12-29,Pfizer/BioNTech,LOM,30-39,16,15,31,0,ITC,ITC4,3,Lombardia
2020-12-29,Pfizer/BioNTech,LOM,40-49,10,17,27,0,ITC,ITC4,3,Lombardia
2020-12-29,Pfizer/BioNTech,LOM,50-59,9,15,24,0,ITC,ITC4,3,Lombardia
2020-12-29,Pfizer/BioNTech,LOM,60-69,8,4,12,0,ITC,ITC4,3,Lombardia
2020-12-29,Pfizer/BioNTech,SAR,20-29,2,2,4,0,ITG,ITG2,20,Sardegna
2020-12-29,Pfizer/BioNTech,SAR,30-39,1,2,3,0,ITG,ITG2,20,Sardegna
2020-12-29,Pfizer/BioNTech,SAR,40-49,7,5,12,0,ITG,ITG2,20,Sardegna
2020-12-29,Pfizer/BioNTech,SAR,50-59,10,11,21,0,ITG,ITG2,20,Sardegna
2020-12-29,Pfizer/BioNTech,SAR,60-69,12,5,17,0,ITG,ITG2,20,Sardegna
2020-12-29,Pfizer/BioNTech,SIC,20-29,8,7,15,0,ITG,ITG1,19,Sicilia
2020-12-29,Pfizer/BioNTech,SIC,30-39,28,25,53,0,ITG,ITG1,19,Sicilia
2020-12-29,Pfizer/BioNTech,SIC,40-49,35,21,56,0,ITG,ITG1,19,Sicilia
2020-12-29,Pfizer/BioNTech,SIC,50-59,30,23,53,0,ITG,ITG1,19,Sicilia
2020-12-29,Pfizer/BioNTech,SIC,60-69,45,14,59,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,FVG,20-29,18,33,51,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-30,Pfizer/BioNTech,FVG,30-39,55,81,136,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-30,Pfizer/BioNTech,FVG,40-49,46,117,163,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-30,Pfizer/BioNTech,FVG,50-59,59,109,168,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-30,Pfizer/BioNTech,FVG,60-69,52,39,91,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-30,Pfizer/BioNTech,FVG,70-79,13,2,15,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-30,Pfizer/BioNTech,FVG,80-89,1,1,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-30,Pfizer/BioNTech,LAZ,20-29,56,87,143,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LAZ,30-39,119,207,326,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LAZ,40-49,147,294,441,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LAZ,50-59,156,280,436,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LAZ,60-69,128,83,211,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LAZ,70-79,16,16,32,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LAZ,80-89,6,22,28,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LAZ,90+,1,12,13,0,ITI,ITI4,12,Lazio
2020-12-30,Pfizer/BioNTech,LIG,20-29,1,0,1,0,ITC,ITC3,7,Liguria
2020-12-30,Pfizer/BioNTech,LIG,30-39,0,1,1,0,ITC,ITC3,7,Liguria
2020-12-30,Pfizer/BioNTech,LIG,40-49,0,2,2,0,ITC,ITC3,7,Liguria
2020-12-30,Pfizer/BioNTech,LIG,50-59,4,3,7,0,ITC,ITC3,7,Liguria
2020-12-30,Pfizer/BioNTech,LIG,60-69,0,1,1,0,ITC,ITC3,7,Liguria
2020-12-30,Pfizer/BioNTech,LOM,20-29,3,9,12,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,30-39,11,25,36,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,40-49,10,16,26,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,50-59,13,20,33,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,60-69,4,2,6,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,70-79,1,0,1,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,MAR,20-29,1,3,4,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,30-39,0,1,1,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,40-49,1,2,3,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,50-59,2,6,8,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,60-69,1,0,1,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,PAB,20-29,19,33,52,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,30-39,34,31,65,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,40-49,52,83,135,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,50-59,50,48,98,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,60-69,26,11,37,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,70-79,1,0,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAT,40-49,0,1,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,50-59,0,1,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,60-69,0,2,2,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,70-79,1,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,80-89,1,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,90+,1,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PIE,20-29,48,77,125,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,30-39,63,43,106,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,40-49,79,103,182,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,50-59,79,141,220,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,60-69,53,44,97,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PUG,40-49,0,1,1,0,ITF,ITF4,16,Puglia
2020-12-30,Pfizer/BioNTech,SIC,20-29,15,9,24,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,30-39,24,25,49,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,40-49,21,17,38,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,50-59,26,10,36,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,60-69,16,11,27,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,TOS,16-19,2,0,2,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,20-29,9,3,12,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,30-39,7,9,16,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,40-49,5,17,22,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,50-59,15,20,35,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,60-69,11,9,20,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,70-79,20,16,36,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,80-89,24,84,108,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,90+,11,65,76,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,VEN,20-29,14,38,52,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,30-39,46,76,122,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,40-49,57,144,201,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,50-59,66,150,216,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,60-69,46,27,73,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,70-79,4,4,8,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,80-89,10,10,20,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,90+,2,5,7,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,CAM,16-19,1,0,1,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,20-29,48,78,126,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,30-39,127,147,274,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,40-49,171,182,353,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,50-59,231,191,422,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,60-69,229,79,308,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,70-79,3,2,5,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,80-89,1,0,1,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,EMR,20-29,67,173,240,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,30-39,173,228,401,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,40-49,149,309,458,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,50-59,145,353,498,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,60-69,182,113,295,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,70-79,21,34,55,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,80-89,25,120,145,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,90+,15,100,115,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,FVG,20-29,38,84,122,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,30-39,89,132,221,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,40-49,73,179,252,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,50-59,83,210,293,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,60-69,84,62,146,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,70-79,15,2,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,80-89,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,90+,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,LAZ,20-29,135,290,425,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,30-39,397,563,960,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,40-49,413,871,1284,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,50-59,563,961,1524,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,60-69,550,319,869,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,70-79,30,32,62,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,80-89,27,79,106,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,90+,6,56,62,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LIG,20-29,20,52,72,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,30-39,51,67,118,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,40-49,39,128,167,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,50-59,104,214,318,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,60-69,93,49,142,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,70-79,24,24,48,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,80-89,15,58,73,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,90+,8,43,51,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LOM,20-29,22,37,59,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,30-39,75,84,159,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,40-49,56,102,158,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,50-59,88,160,248,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,60-69,58,30,88,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,70-79,1,0,1,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,MAR,20-29,6,8,14,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,30-39,36,42,78,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,40-49,42,63,105,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,50-59,39,58,97,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,60-69,57,34,91,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,PAB,16-19,9,5,14,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,20-29,66,55,121,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,30-39,92,66,158,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,40-49,121,101,222,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,50-59,143,136,279,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,60-69,74,28,102,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,70-79,12,2,14,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,80-89,1,1,2,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAT,16-19,0,1,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,20-29,28,79,107,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,30-39,60,108,168,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,40-49,48,198,246,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,50-59,84,246,330,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,60-69,72,78,150,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,70-79,60,73,133,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,80-89,76,203,279,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,90+,21,189,210,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PIE,16-19,0,3,3,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,20-29,117,248,365,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,30-39,251,392,643,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,40-49,262,690,952,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,50-59,394,927,1321,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,60-69,264,228,492,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,70-79,20,16,36,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,80-89,22,35,57,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,90+,4,36,40,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PUG,16-19,1,0,1,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,20-29,71,132,203,0,ITF,ITF4,16,Puglia
