area,denominazione_struttura,tipologia,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
TOS,PRESIDIO VACCINALE EMPOLI SESA,Territoriale,ITI,ITI1,9,Toscana
TOS,PRESIDIO VACCINALE FIRENZE MAN,Territoriale,ITI,ITI1,9,Toscana
TOS,PRESIDIO VACCINALE HUB CASERMA,Territoriale,ITI,ITI1,9,Toscana
TOS,PRESIDIO VACCINALE PISTOIA CAT,Territoriale,ITI,ITI1,9,Toscana
TOS,PRESIDIO VACCINALE PRATO PEGAS,Territoriale,ITI,ITI1,9,Toscana
TOS,PRESIDIO VILLA ANKURI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A  BONELLE,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A I REMAGGI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A LE LAME,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A LUISA E LIVIO CAMOZZI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A OPERA CARDINALE MAFFI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A.   SANATRIX,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A.  FRATE SOLE SRL,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A.  LA PRIMULA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A.  LE VELE,Territoriale,ITI,ITI1,9,Toscana
TOS,"R.S.A. ""AURORA""",Territoriale,ITI,ITI1,9,Toscana
TOS,"R.S.A. ""LE SUGHERE""",Territoriale,ITI,ITI1,9,Toscana
TOS,"R.S.A. ""U. VIALE""",Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. ASILO V. BORGHERI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. BASTIA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. BELVEDERE,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CAMPANSI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CASA ANNA MARIA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CASA DEL DUCA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CASA FABBRINI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CASA G. ASCOLI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CASA MIMOSA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CENTRO RES.LE SACRO CUO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. CICIGNANO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. COCCONI BERNABEI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. COTETO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. DARIO MAESTRINI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. G. CACCIALUPI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. G. FALUSI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. I MAGGI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. I POGGETTI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. ISTITUTO S.GIUSEPPE,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. LA FONTANA D'ORO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. LE PESCINE,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. MADONNA DELLA FIDUCIA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. MARINA DI LEVANTE,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. MONSAVANO PELAGO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. NILDE IOTTI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. NISSIM,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. P. FEDI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. PASCOLI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. PELU',Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. PIERO BARGAGLI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. PIOMBINO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. REGINA ELENA AZIENDA SP,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. RESIDENCE DEGLI ULIVI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. RESIDENZA COSTA D'ARGEN,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. S. FRANCESCO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. S.PERTINI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. SAN GIOVANNI DI SCANSAN,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. SAN GIUSEPPE CASA CARDI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. SAN GIUSTO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. SAN PIETRO IN PALAZZI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. SELENE MENICHETTI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. SOGGIORNO MADRE CABRINI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. SPICCHIO LAMPORECCHIO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. STELLA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. UBALDO BITI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA AMELIA SRL,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA ANGELA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA CHIGI,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA ERSILIA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA ISABELLA-RESIDENZ,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA LORY,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA MATILDE,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA PARADISO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA S. LORENZO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA SERENA,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA SORRISO,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A. VILLA VERDE,Territoriale,ITI,ITI1,9,Toscana
TOS,R.S.A.QUISISANA SIENA,Territoriale,ITI,ITI1,9,Toscana
TOS,"R.S.D. ""IL BORGO DEI COLORI""",Territoriale,ITI,ITI1,9,Toscana
TOS,R.T.R. M. BANDECCHI,Territoriale,ITI,ITI1,9,Toscana
TOS,REMS EMPOLI,Territoriale,ITI,ITI1,9,Toscana
TOS,REMS-D VOLTERRA,Territoriale,ITI,ITI1,9,Toscana
TOS,RESID.SALUTE MANTALE SANSEPOLC,Territoriale,ITI,ITI1,9,Toscana
TOS,RESIDENZA ANZIANI MEACCI,Territoriale,ITI,ITI1,9,Toscana
TOS,RESIDENZA ANZIANI VILLA SERENA,Territoriale,ITI,ITI1,9,Toscana
TOS,RESIDENZA PSICH. PIETRANERA,Territoriale,ITI,ITI1,9,Toscana
TOS,RESIDENZA SOCIO RIABILITATIVA,Territoriale,ITI,ITI1,9,Toscana
TOS,RESIDENZA TERAPEUTICA RIAB. SA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  A. FANFANI  BADIA TEDALDA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  BELVEDERE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  IL GIGLIO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  MICHELANGELO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  NUOVI ORIZZONTI LOC.GROTT,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  PIA CASA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  PICCOLOMINI SERENI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  PRATOMAGNO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  S. RITA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA  VILLA  MICHELANGELO,Territoriale,ITI,ITI1,9,Toscana
TOS,"RSA ""CASA   MAIANI""",Territoriale,ITI,ITI1,9,Toscana
TOS,"RSA ""PIC.LA CASA DIV.PROV.COTT",Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ACCIAIOLO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ALBA SERENA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ALFA COLUMBUS,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ALFIERI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ARCOBALENO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ASP  MONTEDOMINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ASP MASACCIO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA BEATO ANGELICO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA BECATTINI CIVITELLA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA BELVEDERE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA BIANCA E MADDALENA MORVIDI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA BOSCHI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CAMPIGLIA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CANTAGRILLO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CAROLINA PIEROTTI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA ACCOGLIENZA EMMAUS,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA ALBERGO PER ANZIANI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA ANZIANI S.ANNA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA DEI NONNI C/O EX OSPE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA DI ANNA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA DI MARTA RESIDENZIALE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA DI MARTA SEMIRESIDENZ,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA DI MICHELE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA DI RIPOSO DELLA MISER,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA OTTAVINA CASTELNUOVO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASA PACELLI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASCIANA TERME,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASTELFRANCO DI SOPRA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CASTIGLION FIORENTINO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CENTRO ACC. ANZIANI BORGO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CENTRO ANZIANI MONTE SAN Q,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA CHIASSATELLE EMPOLI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA COSIMO SERRISTORI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA DINA GANDINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA DOMUS PACIS,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA DON A. GORI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA DON A.BACHINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA DOTT. ROBERTO NOBILI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA FABBRI-BICOLI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA FERRUCCI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA FIVIZZANO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA FOND. CASA CARDINALE MAFFI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA FRANCESCO BOTTAI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA FRANCESCO COSTA EX PALAZZU,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA G. CIAPI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA GIAMPIERI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA GIUSEPPE VEGNI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA GUILLICHINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA I GIUNCHI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA IL CASTELLO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA IL SOLE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ISTITUTO SANTA CATERINA LI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ISTITUTO SANTA MARIA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LA CHIOCCIOLA (CONS. ZENIT,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LA GINESTRA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LA MIMOSA (CONS. ZENIT),Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LA PERLA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LA PIAGGIARELLA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LA TENDA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LA VILLA SPA CARAVAGGIO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LE CIVETTE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LE PIANE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LE PRATA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LICE MENGONI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA LO SPEDALETTO - RESID.,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA M.D. BARBANTINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MADONNA DEL BUON INCONTRO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MADONNA DEL SOCCORSO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MADONNA DELL'ACQUA - RESID,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MARGHERITA LEONCINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MARGHERITA PRATO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MARIANETTI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MARTINI SANTA CROCE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MASACCIO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MATER DIVINAE GRATIAE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MONTALCINO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MONTEVARCHI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA MOREL 3,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA NALDINI TORRIGIANI NUOVA G,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA NERUDA  CASTELFIORENTINO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA NUOVA VILLA LAGUIDARA E DE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PAOLI PUCCETTI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PAOLO E ISOLINA BIOZZI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PARROCCHIA SAN FREDIANO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PESCAIOLA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PICCOLA CASA COTTOLENGO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PIO ISTITUTO CAMPANA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PIONTA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PODERE MODELLO CAST.FOIREN,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PONTE A POPPI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA PONTREMOLI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA REGINA MUNDI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA RIVIERA BLU,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA ROSALIBRI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA S. FRANCESCO POGGIO A CAIA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA S. ROMUALDO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA S.ANTONIO PUCCI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA S.GIOVANNI BATTISTA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA S.MARIA DELLA PACE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA S.S. ANNUNZIATA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SACRO CUORE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SAN BERNARDINO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SAN CARLO BORROMEO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SAN GIUSEPPE - RONTA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SAN LORENZO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SANTA CHIARA VOLTERRA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SANTA FINA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SEMPREVERDE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SERNINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SESTINO G.BERTOZZI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SINALUNGA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA SORELLE MIGLIORATI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA TABARRACCI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA TAVARNELLE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA TERRANOVA BRACCIOLINI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA TORRITA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA AMELIA SRL SEMIRESID,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA ANDREA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA BIANCA SERVICES,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA CHIARA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA CIOCCHETTI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA DEI FIORI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA DEL COLLE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA GLORIA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA MARIA LIDO DI CAMAIO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA MARILLA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA PASCOLI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA PIZZETTI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA ROSA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA SAN MARTINO,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA SANTA CATERINA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA VILLA VERDE DR GASTONE LUC,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA WALTER TRIPPI,Territoriale,ITI,ITI1,9,Toscana
TOS,RSA WILMA FALCIONE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSD ANFFAS MONTEVERDE,Territoriale,ITI,ITI1,9,Toscana
TOS,RSD CASTELLARO ANFFAS ONLUS,Territoriale,ITI,ITI1,9,Toscana
TOS,RSD LA NOSTRA CASA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSD S.PETRONILLA,Territoriale,ITI,ITI1,9,Toscana
TOS,RSD VILLA VERSILIA SRL,Territoriale,ITI,ITI1,9,Toscana
TOS,S. MONICA DI PINI L.E C.,Territoriale,ITI,ITI1,9,Toscana
TOS,S.M. ASSUNTA CASA ANZIANI ONLU,Territoriale,ITI,ITI1,9,Toscana
TOS,SALUTE MENTALE PIETRASANTA,Territoriale,ITI,ITI1,9,Toscana
TOS,SAN SILVESTRO,Territoriale,ITI,ITI1,9,Toscana
TOS,SEMPREVERDE DAY,Territoriale,ITI,ITI1,9,Toscana
TOS,SERENI ORIZZONTI 1 SPA EX VILL,Territoriale,ITI,ITI1,9,Toscana
TOS,SERT PISA  SEDE DI CASCINA,Territoriale,ITI,ITI1,9,Toscana
TOS,SERV.3-DISTRETTO CENTRO CITTA',Territoriale,ITI,ITI1,9,Toscana
TOS,SPEDALI RIUNITI,Ospedaliero,ITI,ITI1,9,Toscana
TOS,"SPEDALI RIUNITI DI S,CHIARA",Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 1  LA BADIA S.MINIATO,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.2 CASA DI MAGDALA VINCI,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3  CERTALDO 1,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3  LA BADIA 3 S.MINIATO,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3 CASTRUCCIO FUCECCHIO,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3 CERTALDO  4,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3 CERTALDO 2,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3 CERTALDO 3,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3 ITALIA CASTELFRANCO,Territoriale,ITI,ITI1,9,Toscana
TOS,SRP 3.3 SOLFERINO CASTELFRANCO,Territoriale,ITI,ITI1,9,Toscana
TOS,STRUTT.SOCIO RIAB. SRP3.2 VERR,Territoriale,ITI,ITI1,9,Toscana
TOS,STRUTT.TERAPEUTICO RIAB.SRP2.A,Territoriale,ITI,ITI1,9,Toscana
TOS,"STRUTTURA  RESIDENZIAL ""IL SOL",Territoriale,ITI,ITI1,9,Toscana
TOS,STRUTTURA SOCIO SANITARIA P. A,Territoriale,ITI,ITI1,9,Toscana
TOS,SUORE ANCELLE GESU' AGONIZZ.,Territoriale,ITI,ITI1,9,Toscana
TOS,SV AMB VACCINALE PRESSO PROT C,Territoriale,ITI,ITI1,9,Toscana
TOS,SV CA ANZIANI S. REMIGIO FOSDI,Territoriale,ITI,ITI1,9,Toscana
TOS,SV HUB CARRARA FIERE,Territoriale,ITI,ITI1,9,Toscana
TOS,SV HUB MODIGLIANI,Territoriale,ITI,ITI1,9,Toscana
TOS,SV HUB VACCINALE CECINA VIA AM,Territoriale,ITI,ITI1,9,Toscana
TOS,SV HUB VACCINAZIONI PONTEDERA,Territoriale,ITI,ITI1,9,Toscana
TOS,SV HUB ZONA PISANA,Territoriale,ITI,ITI1,9,Toscana
TOS,SV RA OASI SACRO CUORE,Territoriale,ITI,ITI1,9,Toscana
TOS,SV RSA CASA DIVINA PROVV COTTO,Territoriale,ITI,ITI1,9,Toscana
TOS,SV RSA GALLI BONAVENTURI,Territoriale,ITI,ITI1,9,Toscana
TOS,SV RSA IL MOLINO,Territoriale,ITI,ITI1,9,Toscana
TOS,SV RSA ISTITUTO IACOPINI,Territoriale,ITI,ITI1,9,Toscana
TOS,SV RSA PHALESIA,Territoriale,ITI,ITI1,9,Toscana
TOS,U.O.R.R.F. - VIA GARIBALDI,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA AGOSTINA,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA CONSOLATA,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA FIORITA,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA GIOVANNA,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA GISELLA,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA GUIDOTTI,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA LAURA,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA LE CAMELIE,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA LE ORTENSIE S.R.L.,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA MAGLI SRL,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA MARENE',Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA MARIA ASSUNTA RESIDENZIA,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA NICCOLINI RESIDENZIALE,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA OLIMPIA DI PINI L. E C.,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA SAN BIAGIO,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLA SERENA SAN MARCELLO PIST,Territoriale,ITI,ITI1,9,Toscana
TOS,VILLONE PUCCINI  RESIDENZA SAN,Territoriale,ITI,ITI1,9,Toscana
UMB,AMBULATORIO CASA CIRCONDARIALE TERNI - PUNTO VACCINALE TERRITORIALE,Territoriale,ITI,ITI2,10,Umbria
UMB,AUSL UMBRIA N. 1,Ospedaliero,ITI,ITI2,10,Umbria
UMB,AUSL UMBRIA N. 2,Ospedaliero,ITI,ITI2,10,Umbria
UMB,AZIENDA OSPEDALIERA 'S. MARIA' - TERNI,Ospedaliero,ITI,ITI2,10,Umbria
UMB,AZIENDA OSPEDALIERA DI PERUGIA,Ospedaliero,ITI,ITI2,10,Umbria
UMB,AZIENDA PUBBLICA DI SERVIZI ALLA PERSONA 'CASA DI RIPOSO MOSCA',Territoriale,ITI,ITI2,10,Umbria
UMB,BD SERVICE GBR,Territoriale,ITI,ITI2,10,Umbria
UMB,C.D. IL PAVONE - COMUNITÀ CAPODARCO DELL'UMBRIA,Territoriale,ITI,ITI2,10,Umbria
UMB,C.R.SERENI-OPERA DON GUANELLA,Territoriale,ITI,ITI2,10,Umbria
UMB,C.T.R.2 VILLANOVA - MARSCIANO,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA ACCOGLIEZA MARIA IMMACOLATA,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA DELLA DIVINA PROVVIDENZA,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA DI RECLUSIONE MAIANO - PUNTO VACCINALE TERRITORIALE,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA DI RECLUSIONE ORVIETO AMBULATORI - PUNTO VACCINALE TERRITORIALE,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA DI RIPOSO SAN GIORGIO,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA DI RISPOSO 'A.ROSSI',Territoriale,ITI,ITI2,10,Umbria
UMB,CASA NATIVITA' DI MARIA,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA SERENA DI CAPODACQUA CONFRATERNITA DELLA MISERICORDIA DI FOLIGNO,Territoriale,ITI,ITI2,10,Umbria
UMB,CASA VINCENZIANA 'G. ANDREOLI',Territoriale,ITI,ITI2,10,Umbria
UMB,CASAGRANDE TERNI PUNTO VACCINALE TERRITORIALE,Territoriale,ITI,ITI2,10,Umbria
UMB,CENTRO COMUNITÀ CASCIA - PUNTO VACCINALE TERRITORIALE,Territoriale,ITI,ITI2,10,Umbria
UMB,CENTRO DIURNO ALZHEIMER 'LA TORRE' - FRATTA TODINA,Territoriale,ITI,ITI2,10,Umbria
UMB,CENTRO DIURNO ALZHEIMER DI FOLIGNO,Territoriale,ITI,ITI2,10,Umbria
UMB,CENTRO DIURNO ANZIANI PANICALE,Territoriale,ITI,ITI2,10,Umbria
